1,우울증,자꾸 우울해서 아무것도 하기 싫어요
2,우울증,마음이 너무 슬퍼서 눈물이 나요
3,우울증,눈물이 자주 나서 힘들어요
4,우울증,마음이 텅 빈 것처럼 공허해요
5,우울증,모든 게 절망적으로 느껴져요
6,우울증,신경이 너무 예민해서 짜증이 나요
7,우울증,전에는 즐겁던 일이 이제는 즐겁지 않아요
8,우울증,잠을 많이 자도 피곤해요
9,우울증,밤에 잠이 안 와서 힘들어요
10,우울증,체중이 계속 줄고 있어요
11,우울증,체중이 늘어나서 걱정이에요
12,우울증,자꾸 자살 생각이 들어요
13,우울증,우울한 기분이 계속 돼요
14,우울증,마음이 슬퍼서 아무것도 할 수가 없어요
15,우울증,자주 눈물이 나서 곤란해요
16,우울증,마음이 공허하고 텅 빈 것 같아요
17,우울증,절망감이 들어서 아무것도 할 수 없어요
18,우울증,신경이 예민해서 작은 일에도 짜증이 나요
19,우울증,전에 좋아했던 일들이 이제는 재미없어요
20,우울증,밤에 잠을 못 자서 힘들어요
21,우울증,체중이 줄어서 옷이 헐렁해요
22,우울증,체중이 늘어서 몸이 무거워요
23,우울증,자살에 대한 생각이 자꾸 들어요
24,우울증,계속 우울하고 슬퍼요
25,우울증,눈물이 멈추질 않아요
26,우울증,마음이 공허해서 무기력해요
27,우울증,절망감이 계속 들어요
28,우울증,신경이 예민해져서 모든 게 짜증나요
29,우울증,전에 즐기던 일들이 이제는 즐겁지 않아요
30,우울증,잠을 많이 자도 피곤해서 일어나기 힘들어요
31,우울증,잠이 안 와서 밤새 뒤척여요
32,우울증,체중이 줄어서 건강이 걱정돼요
33,우울증,체중이 늘어서 자존감이 낮아져요
34,우울증,자꾸 죽고 싶다는 생각이 들어요
35,우울증,우울해서 아무것도 할 수가 없어요
36,우울증,슬픔이 가시질 않아요
37,우울증,눈물이 자꾸 나와서 외출이 꺼려져요
38,우울증,마음이 공허해서 무언가 채우고 싶어요
39,우울증,절망감 때문에 의욕이 없어요
40,우울증,신경이 예민해져서 자주 짜증이 나요
41,우울증,전에 좋아하던 것들이 이제는 재미없어요
42,우울증,밤에 잠이 안 와서 피곤해요
43,우울증,체중이 줄어서 몸이 약해진 것 같아요
44,우울증,체중이 늘어서 옷이 꽉 껴요
45,우울증,죽고 싶다는 생각이 자주 들어요
46,우울증,우울해서 아무것도 하고 싶지 않아요
47,우울증,마음이 슬퍼서 눈물이 나요
48,우울증,눈물이 자주 나와서 힘들어요
49,우울증,공허감이 계속돼서 아무것도 하고 싶지 않아요
50,우울증,절망감이 들어서 아무것도 할 수 없어요
51,우울증,신경이 예민해서 작은 일에도 짜증나요
52,우울증,즐겁던 일들이 이제는 즐겁지 않아요
53,우울증,잠을 많이 자도 피곤해요
54,우울증,잠이 안 와서 밤새 뒤척여요
55,우울증,체중이 계속 줄고 있어요
56,우울증,체중이 늘어나서 걱정돼요
57,우울증,죽고 싶다는 생각이 자꾸 들어요
58,우울증,계속 우울하고 슬퍼요
59,우울증,눈물이 멈추질 않아요
60,우울증,마음이 공허해서 무기력해요
61,우울증,절망감이 계속돼서 아무것도 할 수 없어요
62,우울증,신경이 예민해져서 짜증이 나요
63,우울증,전에 즐기던 일들이 이제는 즐겁지 않아요
64,우울증,밤에 잠을 못 자서 힘들어요
65,우울증,체중이 줄어서 건강이 걱정돼요
66,우울증,체중이 늘어서 자존감이 낮아져요
67,우울증,자꾸 죽고 싶다는 생각이 들어요
68,우울증,우울해서 아무것도 할 수가 없어요
69,우울증,슬픔이 가시질 않아요
70,우울증,눈물이 자꾸 나와서 외출이 꺼려져요
71,우울증,마음이 공허해서 무언가 채우고 싶어요
72,우울증,절망감 때문에 의욕이 없어요
73,우울증,신경이 예민해져서 자주 짜증이 나요
74,우울증,전에 좋아하던 것들이 이제는 재미없어요
75,우울증,밤에 잠이 안 와서 피곤해요
76,우울증,체중이 줄어서 몸이 약해진 것 같아요
77,우울증,체중이 늘어서 옷이 꽉 껴요
78,우울증,죽고 싶다는 생각이 자주 들어요
79,우울증,우울해서 아무것도 하고 싶지 않아요
80,우울증,마음이 슬퍼서 눈물이 나요
81,우울증,눈물이 자주 나와서 힘들어요
82,우울증,공허감이 계속돼서 아무것도 하고 싶지 않아요
83,우울증,절망감이 들어서 아무것도 할 수 없어요
84,우울증,신경이 예민해서 작은 일에도 짜증나요
85,우울증,즐겁던 일들이 이제는 즐겁지 않아요
86,우울증,잠을 많이 자도 피곤해요
87,우울증,잠이 안 와서 밤새 뒤척여요
88,우울증,체중이 계속 줄고 있어요
89,우울증,체중이 늘어나서 걱정돼요
90,우울증,죽고 싶다는 생각이 자꾸 들어요
91,우울증,계속 우울하고 슬퍼요
92,우울증,눈물이 멈추질 않아요
93,우울증,마음이 공허해서 무기력해요
94,우울증,절망감이 계속돼서 아무것도 할 수 없어요
95,우울증,신경이 예민해져서 짜증이 나요
96,우울증,전에 즐기던 일들이 이제는 즐겁지 않아요
97,우울증,밤에 잠을 못 자서 힘들어요
98,우울증,체중이 줄어서 건강이 걱정돼요
99,우울증,체중이 늘어서 자존감이 낮아져요
100,우울증,자꾸 죽고 싶다는 생각이 들어요
