1,치매,최근 일들을 기억하기 어려워요
2,치매,시간을 자꾸 헷갈려요
3,치매,말할 때 어휘가 잘 생각나지 않아요
4,치매,가끔 이유 없이 우울하고 짜증이 나요
5,치매,환각이 보여서 무서워요
6,치매,망상이 자주 들어서 불안해요
7,치매,불안해서 마음이 편하지 않아요
8,치매,초조해서 가만히 있을 수가 없어요
9,치매,자꾸 돌아다니게 돼요
10,치매,기억이 잘 나지 않아요
11,치매,말을 할 때 단어가 떠오르지 않아요
12,치매,무엇을 외우기가 너무 힘들어요
13,치매,시간 감각이 자주 혼란스러워요
14,치매,말할 때 단어가 잘 떠오르지 않아요
15,치매,이유 없이 갑자기 우울해져요
16,치매,환각이 보여서 무섭고 혼란스러워요
17,치매,망상이 자주 들어서 겁이 나요
18,치매,불안해서 마음이 불편해요
19,치매,초조해서 몸을 가만히 둘 수가 없어요
20,치매,계속 배회하게 돼요
21,치매,기억이 자꾸 사라지는 것 같아요
22,치매,말을 할 때 필요한 단어가 생각나지 않아요
23,치매,암기가 어렵고 잊어버리기 쉬워요
24,치매,시간 감각이 잘 맞지 않아요
25,치매,어휘력이 줄어서 말하기 힘들어요
26,치매,갑자기 우울하거나 짜증이 나요
27,치매,환각이 자주 보여서 힘들어요
28,치매,망상이 들어서 불안하고 두려워요
29,치매,불안해서 잠을 못 자요
30,치매,초조해서 아무것도 할 수 없어요
31,치매,배회하면서 길을 잃기도 해요
32,치매,기억력이 점점 나빠지고 있어요
33,치매,말을 하다가 필요한 단어가 떠오르지 않아요
34,치매,암기가 잘 안 돼서 어려워요
35,치매,시간이 자꾸 헷갈려요
36,치매,어휘력이 줄어서 말이 잘 안 나와요
37,치매,이유 없이 우울하거나 짜증이 나요
38,치매,환각이 나타나서 힘들어요
39,치매,망상이 자주 들어서 불안해요
40,치매,불안해서 마음이 안정되지 않아요
41,치매,초조해서 가만히 있을 수 없어요
42,치매,계속 배회하면서 길을 잃어요
43,치매,기억이 점점 사라지는 것 같아요
44,치매,말할 때 단어가 생각나지 않아서 답답해요
45,치매,암기력이 떨어져서 외우기가 어려워요
46,치매,시간 감각이 맞지 않아서 헷갈려요
47,치매,말할 때 어휘가 잘 떠오르지 않아요
48,치매,가끔 이유 없이 우울하고 짜증이 나요
49,치매,환각이 자주 보여서 무서워요
50,치매,망상이 들어서 혼란스러워요
51,치매,불안해서 마음이 불편해요
52,치매,초조해서 가만히 있지를 못해요
53,치매,자꾸 배회해서 길을 잃어요
54,치매,기억력이 나빠져서 힘들어요
55,치매,말할 때 필요한 단어가 떠오르지 않아요
56,치매,암기가 어려워져서 잊어버리기 쉬워요
57,치매,시간이 잘 맞지 않아서 혼란스러워요
58,치매,어휘력이 줄어서 말을 잘 못해요
59,치매,갑자기 우울해지고 짜증이 나요
60,치매,환각이 나타나서 두려워요
61,치매,망상이 자주 들어서 불안해요
62,치매,불안해서 잠이 잘 오지 않아요
63,치매,초조해서 마음이 편하지 않아요
64,치매,배회하면서 길을 찾지 못해요
65,치매,기억이 자꾸 사라져서 답답해요
66,치매,말할 때 단어가 떠오르지 않아서 답답해요
67,치매,암기가 잘 안 돼서 힘들어요
68,치매,시간 감각이 맞지 않아서 혼란스러워요
69,치매,말할 때 어휘가 생각나지 않아요
70,치매,가끔 이유 없이 우울하고 짜증이 나요
71,치매,환각이 보여서 혼란스러워요
72,치매,망상이 들어서 두려워요
73,치매,불안해서 마음이 안정되지 않아요
74,치매,초조해서 가만히 있지를 못해요
75,치매,자꾸 배회해서 길을 잃기도 해요
76,치매,기억력이 나빠져서 불안해요
77,치매,말할 때 필요한 단어가 떠오르지 않아요
78,치매,암기력이 떨어져서 잊어버리기 쉬워요
79,치매,시간 감각이 헷갈려요
80,치매,말할 때 어휘가 잘 떠오르지 않아요
81,치매,이유 없이 우울해지고 짜증이 나요
82,치매,환각이 자주 나타나서 무서워요
83,치매,망상이 자주 들어서 불안해요
84,치매,불안해서 잠을 잘 수가 없어요
85,치매,초조해서 마음이 안정되지 않아요
86,치매,배회하면서 길을 찾지 못해요
87,치매,기억력이 점점 나빠져서 답답해요
88,치매,말할 때 단어가 떠오르지 않아서 답답해요
89,치매,암기가 잘 안 돼서 외우기가 힘들어요
90,치매,시간 감각이 자꾸 헷갈려요
91,치매,어휘력이 줄어서 말이 잘 안 나와요
92,치매,가끔 이유 없이 우울하고 짜증이 나요
93,치매,환각이 자주 나타나서 두려워요
94,치매,망상이 들어서 혼란스러워요
95,치매,불안해서 잠이 오질 않아요
96,치매,초조해서 몸을 가만히 둘 수가 없어요
97,치매,계속 배회해서 힘들어요
98,치매,기억이 자꾸 사라져서 불안해요
99,치매,말할 때 필요한 단어가 생각나지 않아요
100,치매,암기가 어려워져서 외우기가 힘들어요
